;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S1;Resting;0.007121083;0.014439936;0.08743674;0.031474047;0.007070116;0.014782106;0.091427944;0.03301786;0.005638683;0.013527592;0.075347537;0.032271288;0.008399954;0.014588258;0.085799862;0.031495657;0.0071002;0.013255639;0.07441522;0.030415261;0.00526455;0.010741446;0.081676913;0.026892506;0.006288043;0.011642065;0.085325322;0.028823652;-10.8832;-11.3282;12.479;0.566247
S2;Resting;0.010806638;0.02583712;0.068988509;0.021714245;0.010771524;0.025900471;0.069505179;0.021915892;0.009924424;0.02763586;0.079541312;0.027813538;0.010096237;0.024230606;0.072817702;0.01687808;0.009971478;0.023798524;0.083872756;0.016477497;0.010342169;0.024079758;0.073887345;0.019327818;0.011827947;0.022316702;0.076956478;0.015385235;-8.84173;-3.56341;10.0306;-5.28755
S3;Resting;0.015262071;0.016681236;0.034593067;0.050883401;0.018358923;0.019587171;0.036547835;0.058894049;0.018410833;0.017365481;0.041214861;0.062006981;0.015415796;0.018623277;0.036382134;0.053581231;0.018375503;0.020973533;0.050887213;0.065487448;0.017590264;0.019693105;0.038641854;0.051355996;0.012935776;0.017323512;0.038573694;0.052872936;-5.66564;-7.73362;0.451534;14.3988
S7;Resting;0.021631958;0.028018275;0.03841667;0.022155952;0.017651658;0.029685408;0.040016309;0.023536836;0.018525637;0.029806465;0.044751222;0.024531252;0.021845666;0.035731782;0.046162057;0.023916554;0.019446456;0.033335832;0.057023813;0.028721709;0.049367231;0.038666333;0.034994656;0.019456925;0.038964194;0.033091573;0.037248068;0.021496857;-0.512285;1.75221;1.2927;-3.33552
S10;Resting;0.005549823;0.012721171;0.08927234;0.012760997;0.005553831;0.011426415;0.093071226;0.012232643;0.005603374;0.011231464;0.099069063;0.012548597;0.005547611;0.01336491;0.102118663;0.013942746;0.005719847;0.014565158;0.127551561;0.015864259;0.005551476;0.011289234;0.0919942;0.011101346;0.005733815;0.0128981;0.099646177;0.011914599;-11.5015;-11.8262;16.701;-8.94232
S13;Resting;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;-0.321197;-2.0961;-3.73913;11.2972
S14;Resting;0.014397188;0.016674321;0.068808211;0.016973634;0.01613691;0.016230966;0.076058145;0.0191452;0.017307829;0.019756632;0.093542342;0.036320974;0.014588955;0.017936798;0.072158824;0.016456529;0.014351976;0.02062506;0.079924461;0.017698967;0.013393075;0.015815868;0.07884264;0.019869762;0.013620614;0.016339868;0.085581483;0.017603747;-6.54872;-8.39479;11.1533;-5.05712
S18;Resting;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-5.08661;3.60502;0.490825;3.11142
S21;Resting;0.021643268;0.036961362;0.028339;0.02929007;0.021345501;0.044838794;0.028931028;0.03222966;0.02134602;0.044451181;0.03531313;0.037532353;0.023075397;0.03537693;0.034141181;0.032273828;0.023787837;0.037548532;0.032360473;0.029732584;0.018125362;0.034255373;0.023136259;0.022693951;0.018928604;0.02965891;0.023950734;0.023594594;-3.09725;4.96619;-2.16166;-0.140774
S22;Resting;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-7.41219;-9.06837;1.05456;13.2201
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-10.2706;-14.8979;18.9304;-11.8349
S1;Read right;0.035448743;0.030734208;0.02695259;0.033983464;0.032599412;0.030567249;0.029298245;0.032605794;0.033416359;0.031679713;0.029120596;0.028664512;0.037602532;0.030074317;0.028660457;0.03409487;0.03811169;0.030054409;0.028244591;0.030049503;0.028159539;0.025416237;0.024430049;0.027127603;0.030285822;0.026345346;0.025387822;0.028633611;3.65352;-0.552893;-2.69012;0.708181
S2;Read right;0.033517379;0.038944835;0.024099115;0.028924644;0.03369165;0.03883447;0.024235733;0.028996653;0.033812803;0.038342567;0.02515262;0.031582246;0.032675529;0.039296021;0.022969084;0.028369895;0.032600612;0.03966419;0.023992042;0.030619622;0.029238754;0.035865238;0.02215787;0.024746144;0.027522027;0.035494087;0.019691588;0.022493882;2.59375;5.39855;-3.80966;-0.905395
S3;Read right;0.05680597;0.027629774;0.011832091;0.025168123;0.059996914;0.027993647;0.013055929;0.027628277;0.060906062;0.028505637;0.013151318;0.029154957;0.054290633;0.026795769;0.011403505;0.024129498;0.05356934;0.026608529;0.012757048;0.025906612;0.051704948;0.024815554;0.010968358;0.022553277;0.047704027;0.024174322;0.010340956;0.021345288;14.9673;-2.32532;-6.88605;-2.45019
S7;Read right;0.052225583;0.039661805;0.016118699;0.015120768;0.050527738;0.0410934;0.016403882;0.016469474;0.0547625;0.043028353;0.018441939;0.018032372;0.052208512;0.041230765;0.018204853;0.015879298;0.052484332;0.043718308;0.021096294;0.018501771;0.043848707;0.035960629;0.015164112;0.014465224;0.046327213;0.03866835;0.016402573;0.0143136;12.5942;7.03203;-5.45962;-7.26187
S10;Read right;0.041069171;0.041670724;0.016113951;0.01263384;0.040872813;0.040790111;0.016372607;0.012406505;0.041719431;0.039937857;0.017533987;0.012742873;0.041665138;0.042526163;0.017408456;0.013883229;0.043771853;0.04432191;0.020584927;0.016071366;0.08098532;0.044903429;0.016521449;0.012051649;0.037933805;0.039360935;0.016646444;0.011894543;9.76556;8.01155;-5.47646;-8.833
S13;Read right;0.022280718;0.030252643;0.031125144;0.04800037;0.023332093;0.030302766;0.032879554;0.048971182;0.022174431;0.02972666;0.031496762;0.053024422;0.02107331;0.029877498;0.033805016;0.049823657;0.022284734;0.02901956;0.0297638;0.048606496;0.017366842;0.023700343;0.019554851;0.037262237;0.018359095;0.025847271;0.024243951;0.041306481;-3.20433;-1.1347;-2.2442;9.11357
S14;Read right;0.041982812;0.026892667;0.02214911;0.028354933;0.043170346;0.027896029;0.039978998;0.053662535;0.045360604;0.030928737;0.040509601;0.064099127;0.042571403;0.028291002;0.01889121;0.027510874;0.041941487;0.027717004;0.017434965;0.027967222;0.037311981;0.024418228;0.019315489;0.022991541;0.036149191;0.02319884;0.013040783;0.015657144;7.62278;-2.06824;-3.27766;1.76056
S18;Read right;0.020629616;0.028257148;0.036816844;0.033850358;0.02102963;0.03070653;0.043704029;0.039884189;0.022026635;0.035295142;0.059301917;0.052227391;0.020197888;0.027881229;0.037180669;0.036466731;0.019504878;0.028939512;0.042072786;0.038254715;0.01817685;0.025169947;0.036430825;0.033725258;0.016384264;0.02301416;0.031911763;0.031395618;-3.94785;-1.1476;1.03795;4.28878
S21;Read right;0.029715308;0.038341356;0.029372988;0.021542589;0.030179466;0.041211037;0.031431404;0.023189039;0.029218869;0.044374922;0.040839121;0.026872249;0.027898581;0.038996706;0.032455574;0.022381825;0.02904064;0.039058243;0.029478315;0.022435624;0.025067426;0.032261895;0.022683416;0.018367208;0.023686012;0.03171526;0.022239701;0.018364261;0.434028;5.29004;-2.01274;-4.22286
S22;Read right;0.039391383;0.032802358;0.0175285;0.036695635;0.039002438;0.031574311;0.017311443;0.036785325;0.039166364;0.031721503;0.016218399;0.036918309;0.037098707;0.032119431;0.017532766;0.036204221;0.035072559;0.031823117;0.016707294;0.034549382;0.033645874;0.029635815;0.018168285;0.03571851;0.030904323;0.029138595;0.01981429;0.03676052;4.97169;0.805504;-5.37847;3.68032
S24;Read right;0.022032619;0.024223142;0.03953619;0.025117721;0.023471034;0.025740768;0.041283389;0.052436583;0.023894079;0.028559345;0.048178241;0.04803955;0.023493356;0.026207413;0.055481013;0.030047809;0.02313882;0.028560188;0.063666961;0.027896648;0.019830696;0.021551536;0.033657906;0.020743676;0.022279306;0.026581856;0.070234466;0.020219761;-2.33472;-2.78082;2.94394;0.78374
